2,745000,SVC,TOLL,PSYLLIUM HUSK FIBER,PSYLLIUM HUSK FIBER,JAR,JAR,25,1,745001,Y,3
2,746000,SVC,TOLL,ELEVIT TABLET 2'S,ELEVIT TABLET 2'S,CCR,CCR,1,1.35,746001,N,3
2,747000,SVC,TOLL,CANESTEN VT 100G,CANESTEN VT 100G,CCR,CCR,1,1.35,747001,N,3
2,749000,PET,PCD,PET COLOGNE(CITRUS SCENT),PET COLOGNE(CITRUS,BOT,BOX,24,1,749004,N,3
2,750000,PET,PCD,LC-DERM AID SOAP 12G*,LC-DERM SOAP 12G*,PC,PC,80,1,750001,N,3
2,751000,PET,PCD,LC-DERM AID SOAP 100G*,LC-DERM SOAP 100G*,PC,PCS,80,1,751001,N,3
2,748000,SVC,TOLL,MINERAL SEA 30ML,MINERAL SEA 30ML,BOT,BOT,1,3.5,748001,N,3
2,754000,SVC,TOLL,LAGAFLEX TABLET 300MG/250MG,LAGAFLEX TAB 300MG,TAB,TAB,100,0.72,754070,Y,2
2,755000,PET,PCD,POLYCOTE250ML W/LC-DERMAID,POLYCOTE250 W/LCDERM,SET,SET,2,1,755001,N,3
2,756000,PET,PCD,LC-SELEN 250ML W/DERMAID SOAP,LC-SEL250 W/DERMAID,PAC,CBX,2,1,756001,N,3
2,757000,PET,PCD,LC-DERM SHAM250 W/LC-DERM SOAP,LC-DERM 250 W/LCSOAP,SET,SET,2,1,757001,N,3
2,759000,SVC,TOLL,ASBUNYL PLUS 120ML SYRUP,ASBUNYL PLUS 120ML,BOT,CBX,1,21.5,759013,Y,3
2,SERVICES,SVC,TOLL,REPACKING CHARGES,REPACKING CHARGES,1,1,1,1,1,Y,1
2,769000,SVC,TOLL,LACROSTEINE 250MG CAPSULE,LACROSTEINE250MG CAP,CAP,IBX,100,1,769001,N,3
2,768000,SVC,TOLL,YU DAILY INTIMATE WASH 0.1%,YU DAILY INTMTE WASH,BOT,BOT,1,1,768001,N,3
2,767000,SVC,TOLL,YU TOTAL INTIMATE WASH 0.8%,YU TOTAL INTMTE WASH,BOT,BOT,1,1,767001,N,3
2,766000,SVC,TOLL,DMT 1MG/.8MG PER ML SYRUP,DMT 1MG/.8MG PER ML,BOT,BOT,1,1,766002,N,3
2,765000,SVC,TOLL,REMUCOF 500MG CAPSULE,REMUCOF 500MG CAPSUL,CAP,IBX,100,1,765007,N,2
2,764000,SVC,TOLL,SELEMIC 50MG/5ML SUSPENSION,SELEMIC 50MG/5ML SUS,BOT,BOT,1,1,764007,N,3
2,763000,SVC,TOLL,BROXYTONE 500MG CAPSULE,BROXYTONE 500MG CAPS,CAP,IBX,100,125,763007,Y,3
2,705001,SVC,TOLL,CRAMIN FORTE CAPSULE,CRAMIN FORTE CAPSULE,IBX,IBX,100,1,705001,Y,3
2,770000,SVC,TOLL,BROXITROL 15MG/5ML SYRUP 60ML,BROXITROL 15MG 60ML,BOT,CBX,72,16.5,770008,Y,3
2,771000,SVC,TOLL,DELIVIT C 10ML,DELIVIT C 10ML,BOT,CBX,1,1,771003,Y,3
2,772000,SVC,TOLL,ASBUNYL PLUS 10ML PHYSICIAN SX,ASBUNYL PLUS 10ML SX,BOT,CBX,1,10,772003,Y,3
2,773000,SVC,TOLL,CALCI AID PROMO PACK 50'S,CALCI AID PROMO 50'S,BOX,BOX,2,1,8,N,3
2,774000,SVC,TOLL,CALCI AID PROMO PACK X 20'S,CALCI AID PROMO 20'S,IBX,IBX,2,1,3,N,3
2,775000,PET,PCD,GENTAMYCIN OPHTHALMIC SOLN7ML*,GENTAMYCIN OPTHAL7ML,BOT,BOT,1,1,775004,N,3
2,776000,PET,PCD,CHLOROPT EYE OINTMENT*,CHLOROPT EYE OINTMNT,TUB,TUB,1,1,776001,N,3
2,783000,TOLL,TOLL,EQUIDINE(10% PVP-I WASH),EQUIDINE(10% PVP-I),BOT,BOX,1,80,783005,Y,3
3,784000,SVC,TOLL,TEMPERAL 1.9 LITERS,TEMPERAL 1.9 LITERS,BOT,BOX,1,1,784005,Y,3
3,785000,TOLL,TOLL,PREGNANT MARE X 3KG,PREGNANT MARE X 3KG,PL,PL,1,30,785001,Y,3
3,786000,TOLL,TOLL,PREGNANT MARE X 10KG,PREGNANT MARE X 10KG,PL,PL,1,30,786001,Y,3
3,787000,TOLL,TOLL,WEANLING/YEARLING X 3KG,WEANLING/YEARLING3KG,PL,PL,1,30,787001,N,3
2,788000,TOLL,TOLL,WEANLING/YEARLING X 10KG,WEANLING/YEARLING 10,PL,PL,1,30,788001,N,3
2,789000,SVC,TOLL,TITANIA DEO SOAP 10ML,TITANIA DEO SOAP10ML,SCH,BOX,1,1,789001,N,3
2,790000,SVC,TOLL,TITANIA FOOTBATH,TITANIA FOOTBATH,SCH,BOX,1,1,790001,N,3
2,791000,SVC,TOLL,TITANIA DEO CREAM 10ML,TITANIA DEO CREAM 10,SCH,BOX,1,2.5,791001,N,3
1,793000,SVC,TOLL,DMT 5MG/2MG PER 5ML SYRUP 60ML,DMT 5MG/2MG PER 5ML,BOT,BOX,72,1,793007,N,3
1,794000,TOLL,HHP,TRISULLAK POWDER 7G,TRISULLAK POW 7 G,SAC,BOX,7,2.25,794193,Y,3
1,795000,TOLL,HHP,TRISULLAK POWDER 30G,TRISULLAK POWDER 30G,SAC,BOX,30,6.2,795035,Y,3
1,796000,TOLL,HHP,DOXYLAK FORTE WSP 7G,DOXYLAK FORTE WSP 7G,SAC,BOX,7,3,796154,Y,3
2,802000,TOLL,HHP,THIABEX XS INJECTION  2ML,THIABEX XS INJECTION,VL,BOX,12,1,802001,Y,3
1,804000,TOLL,FGP,TIAMULIN 50% FG,TIAMULIN 50% FG,KG,BOX,1,1,804002,N,3
2,805000,TOLL,HHP,DOXYLAK FORTE WSP 30G,DOXYLAK FORTE WSP30G,SAC,BOX,30,4,805014,Y,3
1,806000,SVC,TOLL,AMOXILAX CAPSULE 250MG(ETC),AMOXILAX CAP 250MG,CAP,BOX,100,155,806002,N,2
1,807000,TOLL,HHP,TRISULLAK POWDER 100G,TRISULLAK POWDER100G,KG,KG,1,60,807010,Y,3
2,808000,TOLL,HHP,TRISULLAK POWDER 1KG,TRISULLAK POWDER 1KG,KG,KG,1,56,808018,Y,3
2,811000,SVC,TOLL,AMOXILAX 250MG/5ML PFS 60ML,AMOXILAX 250/5ML,BOT,BOX,1,26,811009,N,2
2,812000,SVC,TOLL,AMOXILAX 125MG/5ML PFS 60ML,AMOXILAX125MG/5MLPFS,BOT,BOX,1,18,812006,N,2
2,809000,SVC,TOLL,AMOXILAX 100MG/ML PFS DROPS,AMOXILAX100MG/ML PFS,BOT,BOX,1,17,809006,N,3
2,813000,TOLL,ACP,TROVITE 3KG/PAIL,TROVITE 3KG/PAIL,KG,BOX,3,150,813225,N,3
2,814000,TOLL,ACP,MILKOVET FG 10KG/PAIL,MILKOVET FG 10KG/PL,KG,BOX,1,35,814061,N,3
2,STAB0001,SVC,TOLL,STABILITY FOR SYRUP,STABILITY FOR SYRUP,1,1,1,1,1,N,3
2,816000,TOLL,PCD,G.A.CRYSTAL CLEAN SHAMPOO 50ML,G.A.CRYSTAL SHAM50ML,BOT,BOT,1,1,816001,N,3
2,817000,TOLL,PCD,G.A CRYSTAL CLEAN SOLUTION50ML,G.A CRYSTAL SOL 50ML,BOT,BOT,1,1,817001,N,3
2,818000,TOLL,WSP,SYNTHAMIN EMULSION 1L,SYNTHAMIN EMULSION1L,L,L,12,70,818010,N,2
1,819000,TOLL,WSP,Z LAKTAMINO 1L,Z LAKTAMINO 1L,L,L,12,1,819015,N,3
2,820000,TOLL,FCP,Z LAKTAMINO DROPS,Z LAKTAMINO DROPS,BOT,BOT,12,1,820009,N,2
2,821000,TOLL,FGP,LC-VITAMIN PREMIX,LC-VITAMIN PREMIX,KG,KG,24,37.5,821009,N,2
2,823000,SVC,TOLL,ROBITUSSIN CAPSULE,ROBITUSSIN CAPSULE,CAP,BOX,1,1,823001,N,3
2,824000,SVC,TOLL,Z AC-NEX FORTE CAPSULE,Z ACNEX FORTE CAP,CAP,BOX,100,1,824008,N,3
2,825000,SVC,TOLL,DAYCEE DROPS 15ML,DAYCEE DROPS 15ML,BOT,BOX,78,2.5,825010,Y,3
2,826000,SVC,TOLL,APPETITE OB CAPSULE REFORMULTD,APPETITE OB CAP REF,CAP,BOX,100,0.73,826035,Y,2
2,822000,SVC,TOLL,BROXITROL 6MG/ML 15ML DROPS,BROXITROL 6MG/ML DRP,BOT,BOX,78,14,822007,Y,3
2,827000,SVC,TOLL,SEPTROL 200MG/40MG/5ML SUSP,SEPTROL 60ML SUSP,BOT,BOX,1,1,827006,Y,3
2,828000,SVC,TOLL,BRYTOLIN 1MG/50MG/5ML SYR 60ML,BRYTOLIN SYRUP 60ML,BOT,BOX,1,8,828019,Y,3
2,82900000,PET,PCD,TRUE BLUE - CHICKEN,TRUE BLUE - CHICKEN,CAN,BOX,24,1,1,Y,3
2,83000000,PET,PCD,TRUE BLUE - LAMB,TRUE BLUE - LAMB,CAN,BOX,24,1,1,Y,3
2,83100000,PET,PCD,TRUE BLUE - BEEF,TRUE BLUE - BEEF,CAN,BOX,24,1,1,Y,3
2,83200000,PET,PCD,TRUE BLUE - VEGETABLES,TRUE BLUE - VEGETABL,CAN,BOX,24,1,1,Y,3
2,83300000,PET,PCD,TRUE BLUE - FISH & RICE,TRUE BLUE-FISH/RICE,CAN,BOX,24,1,1,Y,3
2,834000,SVC,TOLL,BRYTOLIN 120ML,BRYTOLIN 120ML,BOT,BOX,1,1,834001,Y,3
2,835000,SVC,TOLL,DAYCEE DROPS 30ML,DAYCEE DROPS 30ML,BOT,BOX,1,1,835013,Y,3
1,725001,TOLL,TOLL,CLOXACILLIN 500MG CAPSULE,CLOXA 500M CAPSULE,IBX,BOX,1,340,725001,N,3
2,837000,TOLL,INJ,THIABEX INJECTION 2ML,THIABEX INJ 2ML,VL,VL,1,15,837004,Y,3
2,AC-NEX,SVC,TOLL,"CATCH COVER,AC-NEX FORTE","CATCH COVER,AC-NEX",PC,PC,1,0.5,1,Y,1
2,838000,CID,CIP,BUY 1 MO CW 250 GET 3 SCH CW50,BUY 1 MO CW250-3CW50,PAK,PAK,4,1,838001,N,3
2,839000,CID,CIP,BUY 2 MO CW 500ML(144.25),BUY 2 MO CW 500ML,PAK,PAK,2,144.25,839001,N,3
2,840000,TOLL,WSP,LAKSOVIT 120ML,LAKSOVIT 120ML,BOT,BOX,1,22.5,840004,N,3
2,841000,TOLL,DIP,GLUTASEP 1L,GLUTASEP 1L,BOT,BOT,1,25,841006,N,3
2,842000,TOLL,ASP,COLIMOXYN PFI 10ML,COLIMOXYN PFI 10ML,VL,BOX,1,1,842003,N,3
2,843000,TOLL,WSP,LAKTAMINO EMUL 120ML,LAKTAMINO EMUL 120ML,BOT,BOT,1,15,843004,N,3
2,845000,TOLL,WSP,NATUZYME 500G,NATUZYME 500G,SCH,BOX,1,1,845001,N,3
2,846000,TOLL,WSP,NATUZYME 100G,NATUZYME 100G,SCH,BOX,1,1,846001,N,3
2,847000,TOLL,WSP,TRISULLAK SUSP 120ML,TRISULLAK SUSP 120ML,BOT,BOX,1,20,847004,N,3
2,848000,SVC,TOLL,AFEBRAL 250MG/5ML SYRUP,AFEBRAL 250MG/5ML,BOT,BOX,1,10,848005,N,3
2,865000,TOLL,WSP,FLOXANE ORAL SOLN 120ML,FLOXANE ORAL SOLN120,BOT,BOT,1,12,865003,Y,3
2,863000,TOLL,WSP,TYLAK 20%ORAL SOLN 60ML,TYLAK 20% ORAL 60ML,BOT,BOT,1,10,863004,N,3
2,864000,TOLL,WSP,TYLAK 20% ORAL SOLN 120ML,TYLAK 20% ORAL 120ML,BOT,BOX,1,20,864004,N,3
2,861000,TOLL,FGP-VM,LC-MINERAL PREMIX 500G,LC-MIN PREMIX 500G,SCH,SCH,1,20,861002,N,3
2,862000,TOLL,FGP-VM,LC-MINERAL PREMIX 100G,LC-MIN PREMIX 100G,SCH,SCH,1,10,862002,N,3
2,860000,TOLL,WSP,TRISULLAK SUSP 60ML,TRISULLAK SUSP 60ML,BOT,BOX,1,1,860003,N,3
2,858000,TOLL,FGP-AB,DOXYLAK 10% FG 500G (EXPORT),DOXYLAK 10% FG 500G,SCH,SCH,1,20,858002,N,3
2,859000,TOLL,FGP-AB,DOXYLAK 10% FG 100G (EXPORT),DOXYLAK 10% FG 100G,SCH,SCH,1,10,859002,N,3
2,856000,TOLL,FGP,LC-VITAMIN PREMIX 500G,LC-VITA. PREMIX 500G,SCH,SCH,1,20,856002,N,3
2,857000,TOLL,FGP,LC-VITAMIN PREMIX 100G,LC-VITA. PREMIX 100G,SCH,SCH,1,10,857002,N,3
2,855000,TOLL,ACP,MILKOVET FG 100G,MILKOVET FG 100G,SCH,SCH,1,10,855002,N,3
2,853000,TOLL,WSP,TROVITE 500G,TROVITE 500G,SCH,SCH,1,1,853002,N,3
2,854000,TOLL,WSP,TROVITE 100G,TROVITE 100G,SCH,SCH,1,1,854003,N,3
2,851000,TOLL,WSP,TIAMULIN ORAL SOLN 60ML,TIAMULIN ORAL 60ML,BOT,BOX,1,1,851005,N,3
2,852000,TOLL,WSP,TIAMULIN 120ML,TIAMULIN 120ML,BOT,BOX,1,1,852003,N,3
2,849000,TOLL,WSP,TIAMULIN 10% POWDER FG 500G,TIAMULIN 10% 500G,SCH,SCH,1,1,849002,N,3
2,850000,TOLL,WSP,TIAMULIN 10% POWDER FG 100G,TIAMULIN 10% FG 100G,SCH,SCH,1,1,850002,N,3
2,866000,PET,PCD,COLIMOXYN SUSPENSION 60ML(PET),COLIMOXYN SUS60ML(P),BOT,BOT,1,25,866009,N,3
2,LPX051 D,SVC,TOLL,SHRINKWRAP 120/60 DAYCE,SHRINK 120/60 DAYCEE,SET,SET,1,0.5,1,Y,3
2,869000,SVC,TOLL,DELIVIT C 500MG CHEWABLE TAB,DELIVIT C 500MG TAB,TAB,BOX,100,1,869002,Y,3
2,870000,SVC,TOLL,DAISAMOX 250MG/5ML PFS 60ML,DAISAMOX250MG/5 60ML,BOT,BOX,1,21,870011,Y,3
2,871000,SVC,TOLL,PYNAL 100MG/ML ORAL DROPS 15ML,PYNAL 100ML/ML DROPS,BOT,BOX,1,8,871007,Y,3
2,872000,TOLL,PCD,DERMADEX 60ML(LOCAL) SOLUTION,DERMADEX 60ML(LOCAL),BOT,BOX,1,55.5,872011,N,3
2,874000,SVC,TOLL,NAGELIN 325MG/25MG/2MG CAPSULE,NAGELIN CAPSULE,CAP,CAP,100,0.8,874030,Y,3
2,882000,SVC,TOLL,BRYTOLIN 15ML SYRUP,BRYTOLIN 15ML,BOT,BOX,1,1,882003,Y,3
2,883000,VET,GAL,SULFAMETAZONE,SULFAMETAZONE,KG,KG,1,700,883001,Y,3
3,889000,SVC,TOLL,BESTOFENS 200MG/40MG SUSP 60ML,BESTOFENS SUSP 60ML,BOT,BOX,1,14.5,889009,Y,3
3,890000,TOLL,TOLL,VERMIBAN PASTE X 30ML(PYRANTEL,VERMIBAN PASTEX30ML,TUB,TUB,1,1,890002,Y,3
2,891000,TOLL,TOLL,ULCERBAN PASTE 30G,ULCERBAN PASTE,TUB,TUB,1,42.5,891005,Y,3
2,892000,TOLL,FGP-VM,GUT AIDE PREMIX P4/S6 X 10KG,GUT AIDE PREMIX 10KG,KG,KG,1,10,892001,N,3
2,893000,TOLL,FGP-VM,GUT AIDE WSP P4/S6 X 2 KG,GUT AIDE WSP X 2KG,KG,KG,1,20,893001,N,3
2,888000,SVC,TOLL,ALPREMIN SYRUP 60ML,ALPREMIN SYRUP 60ML,BOT,BOX,1,14.5,888007,Y,3
2,894000,TOLL,ASP,TROBAZEN 120ML,TROBAZEN 120ML,BOT,BOT,1,1,894002,N,3
1,897000,SVC,TOLL,DEXINEX 325MG/2MG/25MG CAPSULE,DEXINEX CAPSULE,CAP,IBX,100,1,897001,N,3
2,899000,TOLL,FCP,TRISULLAK INJECTION 100ML,TRISULLAK INJ100ML,VL,VL,12,1,899005,N,3
2,900000,TOLL,FGP-VM,GUT AIDE PREMIX 2KG,GUT AIDE PREMIX 2KG,KG,KG,2,20,900001,N,3
2,901000,TOLL,FGP-VM,GUT AIDE WSP 10KG,GUT AIDE WSP 10KG,KG,KG,10,10,901001,N,3
2,90200000,PET,PCD,G.A. CRYSTAL CLEAN SOLN 2 L,GA CRYSTAL CLEAN 2L,BOT,BOT,6,1,902002,N,3
2,905000,SVC,TOLL,MELIANE TABLET,MELIANE TABLET,PCS,PCS,1,40,905001,N,3
2,90600000,TOLL,WSP,Z LAKTAMINO 1L (NEW),Z LAKTAMINO 1L,BOT,BOT,12,1,906004,N,2
2,907000,SVC,TOLL,CYANOCOBALAMIN SOLN-INJ 10ML,CYANOCOBALAMIN INJ10,BOT,BOT,72,45,907009,Y,3
3,908000,SVC,TOLL,CALEXIL SYRUP 60ML,CALEXIL SYRUP 60ML,BOT,BOT,1,14.15,908008,Y,3
3,909000,TOLL,TOLL,Z EQUILYTE,EQUILYTE 3KG/PAIL,KG,KG,1,30,909001,N,3
1,910000,TOLL,TOLL,Z EQUILYTE,EQUILYTE 1OKG/PAIL,KG,KG,10,30,910001,N,3
2,608001,TOLL,HHP,VERMEX ECO GRANULAR PWDR7G SVC,VERMEX ECO 7G (SVC),SCH,SCH,1,0.25,608012,Y,3
1,922000,SVC,TOLL,ENERGO ENERGY DRINK 150ML,ENERGO DRINK 150ML,BOT,BOT,1,1,922309,N,3
1,796001,SVC,TOLL,DOXYLAK FORTE WSP 7G (SVC),DOXYLAK WSP 7G (SVC),SCH,BOX,12,1.41,796001,Y,3
1,569001,SVC,TOLL,VERMEX-2 CAPLET (SVC),VERMEX-2 CAPLET(SVC),CAP,BOX,200,0.68,569001,N,3
1,RGF10CAP,TOLL,FCP,RED GEL CAPLET (SVC),RED GEL CAPLET (SVC),CAP,IDX,50,1,1,Y,3
2,627001,TOLL,FCP,DOXYLAK TABLET (SVC),DOXYLAK TABLET (SVC),TAB,BOX,100,6,627045,Y,3
2,GLUTA20L,TOLL,DIP,GLUTASEP 20L (SVC),GLUTASEP 20L (SVC),CBY,CBY,1,700,1,N,3
1,923000,SVC,TOLL,DAISAMOX DROPS PFS 10ML,DAISAMOX DROPS 10ML,BOT,BOT,1,14.15,923004,Y,3
1,549001,SVC,TOLL,PYRISTAT POW 7G ( SVC ),PYRISTAT POWDER 7G,SCH,BOX,1440,1.4,1,Y,3
2,794001,TOLL,FCP,TRISULLAK POWDER 7GRMS (SVC),TRISULLAK 7GMS (SVC),SCH,BOX,1440,0.95,1,Y,3
2,COLIPL15,TOLL,ASP,COLIMOXYN SUSP.150ML (SVC),COLIMOXYN 150ML(SVC),BOT,BOX,12,60,1,N,3
2,COLIWSP,TOLL,WSP,COLIMOXYN WSP (SVC),COLIMOXYN WSP (SVC),JAR,JAR,1,1,1,N,3
2,MR000001,SVC,TOLL,PHENYLPROPANOLAMINE HCL,PHENYLPROPANOLAMINE,G,G,1,5,1,Y,1
2,MR000002,RMPM,TOLL,PHENYLEPHRINE HCI (RM),PHENYLEPHRINE HCI RM,G,G,1,30.79,1,Y,1
2,MR000003,SVC,TOLL,BROMPHENIRAMINE MALEATE,BROMPHENIRAMINE,G,G,1,28.06,1,Y,1
2,MISP0001,SVC,TOLL,RUBBER BAND,RUBBER BAND,BX,BX,1,9,1,Y,1
2,VL000002,SVC,TOLL,CODED TROP BIO VAC PMB,CODED TROPBIO VACPMB,PCS,PCS,1,1,1,N,1
2,VL000003,SVC,TOLL,CODED TROP BIO VAC S BX/LABEL,CODED TROP BIO VAC S,SET,SET,1,1,1,N,1
1,45200001,SVC,TOLL,MESS OUT 500ML CARWASH (SVC),M.O. 500ML C.W.(SVC),BOT,BOX,1,6.85,1,N,3
2,PYRILAK1,SVC,TOLL,PYRILLAK WSP 1 KG (SVC),PYRILAK WSP 1KG(SVC),KG,SAC,25,150,1,N,3
2,84100001,TOLL,DIP,GLUTASEP 1L (SVC),GLUTASEP 1L (SVC),BOT,BOT,1,25,1,N,3
2,MO501081,SVC,TOLL,M.O GLINT CW 50ML (SVC),MO GLINT CW 50ML-SVC,SAC,BOX,108,1.15,1,N,3
2,MIP00002,TOLL,TOS,C.BOX BEVON C,C.BOX BEVON C,PCS,PCS,1,39.2,1,Y,1
2,POLY250M,SVC,TOLL,POLYCOTE 2 IN 1 250 ML - (SVC),POLYCOTE 250ML - SVC,BOT,BOX,12,12,1,N,3
1,81400001,SVC,TOLL,MILKOVET FG 10KG/PAIL - (SVC),MLKVET FG10KG/PL SVC,KG,BOX,1,35,1,N,3
1,82000001,SVC,TOLL,ZAKTAMINO DROPS 15ML-(SVC),ZKTMN DROPS 15ML-SVC,BOT,BOT,12,7.5,1,N,2
2,66300001,SVC,TOLL,MILKOLAK FG 10KG/PAIL - (SVC),MLKLAK FG10KG/PL-SVC,KG,KG,1,40,1,Y,3
2,MO2L1,SVC,TOLL,MESS OUT 2 LITERS DW (SVC),MESS OUT 2L DW (SVC),BOT,BOX,6,11.7,1,N,3
2,377001,SVC,TOLL,ZAMOXYCLN 20%PWDR INJ.100ML SV,ZAMXYLAK20%PFI 100SV,VIA,BOX,12,60,1,N,3
1,813001,SVC,TOLL,TROVITE 3KG/PAIL (SVC),TROVITE 3KG/PAIL-SVC,KG,BOX,1,150,1,N,3
2,503001,TOLL,FCP,Z CALVEEX CAPLET,Z CALVEEX CAPLET,CAP,CAP,50,0.33,1,N,3
2,PVP4LSLN,SVC,TOLL,ZP-PVP-I 10 % SOLUTION 4 L,ZPVP-I 10 % SOL,GAL,BOX,4,1,1,N,3
1,28300001,SVC,TOLL,TYLAK INJECTION 100 ML SVC,TYLAK INJ.100 ML SVC,VL,VLS,1,60,1,N,3
2,70000001,SVC,TOLL,PROXIGEN 20 CAPSULE SVC,PROXIGEN 20 CAP SVC,BOT,BOT,1,14,1,Y,2
2,49400001,SVC,TOLL,TYLAK 20% ORAL SOL 1 LTR SVC,TYLAK20%ORAL 1L SVC,BOT,BOT,1,90,1,N,2
2,LC-DOXY1,SVC,TOLL,LC-DOX FOR DOGS - (SVC),LC-DOX FOR DOGS-SVC,BOT,BOX,9,49,1,Y,3
2,AR00001,TOLL,TOLL,FDC YELLOW #6,FDC YELLOW #6,G,G,1,0.48,1,N,3
2,819001,SVC,TOLL,Z LAKTAMINO (SVC),Z LAKTAMINO (SVC),BOT,BOT,12,60,1,N,3
2,924000,TOLL,TOLL,AMOXYLAK 20% WSP 100G SCH,AMOXYLAK 20%WSP 100G,SCH,SCH,1,10,924002,N,3
2,925000,TOLL,TOLL,COLIMOXYN WSP 100G SCH(EXPORT),COLIMOXYN WSP 100G(E,SCH,SCH,1,1,925002,N,3
2,926000,TOLL,TOLL,COCCIVET 120ML (EXPORT),COCCIVET 120ML (EXP0,BOT,BOT,1,10,926002,N,3
2,LC-MINPR,SVC,TOLL,LC-MINERAL PREMIX - SVC,LC-MINERALPREMIX SVC,KG,KG,25,20,1,N,3
1,818001,TOLL,TOLL,SYNTHAMIN 1L (PILOT BATCH),SYNTHAMIN 1L,L,L,12,70,1,N,2
1,TRISU30G,SVC,TOLL,TRISULLAK POWDER 30G (SVC),TRISULAK PWDR30G SVC,SAC,BOX,240,5.5,1,Y,3
1,927000,TOLL,INJ,THIABEX XS 100 ML,THIABEX XS 100 ML,VL,VL,1,60,927023,Y,3
2,928000,TOLL,INJ,THIABEX XS 10 ML,THIABEX XS 10 ML,VL,VL,1,37,928012,Y,3
2,492001,SVC,TOLL,COCCIVET ORAL SOLN 1 LTR SVC,COCCIVT ORL SLN1LSVC,LTR,LTR,12,80,1,N,3
2,689001,SVC,TOLL,OXPENSUL FEED GRADE (SVC),OXPENSUL FG - SVC,KG,KG,10,80,1,N,3
2,591001,SVC,TOLL,COATCARE SHAMPOO 300ML (LVNDR),COATCARE 300ML (LAV),BOT,BOX,1,30,1,Y,3
1,458001,SVC,TOLL,M.O.INFNTACCS'RY CLNR500ML SVC,MO INFNTCLNR500 SVC,BOT,BOT,1,6.85,1,Y,3
2,511001,TOLL,FCP,VIMINOLAK CAP -STRIP,VIMINOLAK CAP -STRIP,CAP,CAP,1,1,1,Y,3
1,VBFLX100,SVC,TOLL,VIBEFLEX INJECTION 100ML (SVC),VIBEFLX INJ100ML SVC,VL,VL,12,75,1,N,3
2,647001,SVC,TOLL,VERMEX POWDER 1 KG JAR (SVC),VERMEX PWDR 1KG(SVC),KG,BOT,1,1,1,N,3
2,863001,SVC,TOLL,TYLAK 20%ORAL SOLN 60ML (SVC),TYLAK 20%ORAL 60 SVC,BOT,BOT,1,1,1,N,3
2,864001,SVC,TOLL,TYLAK 20%ORAL SOLN 120ML (SVC),TYLK20%ORALSOL120SVC,BOT,BOX,1,1,1,N,3
2,519001,SVC,TOLL,TYLAK 20% ORAL SOLN.15ML (SVC),TYLAK20%SOLN15ML SVC,BOT,BOT,1,1,1,N,3
2,TYLAKINJ,SVC,TOLL,TYLAK 20% INJECTION 100ML(SVC),TYLAK20%INJ100ML-SVC,VL,VL,12,60,1,N,3
1,515001,SVC,TOLL,TYLAK 20% NJECTION 10ML (SVC),TYLAK 20%INJ10ML-SVC,VL,BOX,12,1,1,N,3
1,TRISUCA1,SVC,TOLL,TRISULLAK CAPLET (SVC),TRISULLAK CAP (SVC),CAP,CAP,1,1,1,Y,3
1,807001,SVC,TOLL,TRISULLAK POWDER 100G (SVC),TRISULAKPWDR100G SVC,BOT,BOT,1,20,1,Y,3
2,808001,SVC,TOLL,TRISULLAK POWDER 1KG (SVC),TRISULLAKPWDR1KG SVC,KG,KG,1,1,1,Y,3
2,860001,SVC,TOLL,TRISULLAK SUSP 60ML (SVC),TRISULAKSUSP60ML SVC,BOT,BOX,1,1,1,N,3
1,847001,SVC,TOLL,TRISULLAK SUSP 120ML (SVC),TRISULAKSUS120ML SVC,BOT,BOX,1,1,1,N,3
1,579001,SVC,TOLL,TRISULLAK INJECTION 10 ML(SVC),TRISULLAKINJ10ML SVC,VLS,BOX,72,1,1,Y,3
1,TRI100ML,SVC,TOLL,TRISULLAK INJ. 100 ML (SVC),TRISULAKINJ100ML SVC,VIA,BOX,12,1,1,Y,3
1,700001,SVC,TOLL,TRISULLAK INJ 2ML (SVC),TRISULLAK INJ2ML SVC,VL,VL,840,1,1,Y,3
2,899001,SVC,TOLL,TRISULLAK INJ. 100ML(D)(SVC),TRISULAKINJ100ML SVC,VL,VL,12,1,1,Y,3
2,479001,SVC,TOLL,TRISULDIN INJECTION 100ML(SVC),TRISLDN INJ100ML SVC,VL,BOX,12,75,1,N,3
1,578001,SVC,TOLL,TIAMULIN 10%ORAL SOLN X1L(SVC),TIAMLN10%SOLNX1L SVC,BOT,BOX,12,80,1,N,3
1,378001,SVC,TOLL,THIABEX 100 ML (F.COCK) (SVC),THIABEX 100ML(FC)SVC,VL,BOX,12,1,1,Y,3
1,385001,SVC,TOLL,TAPE TERMINATOR 60 ML (SVC),TAPE TRMNTOR60ML SVC,BOT,BOX,36,1,1,Y,3
2,672001,SVC,TOLL,TAPE TERMINATOR 1L (SVC),TAPE TRMNTOR 1L SVC,LTR,LTR,12,1,1,Y,3
1,629001,SVC,TOLL,STERIL WATER 100 ML (SVC),STERIL H20 100ML SVC,VL,BOX,12,1,1,N,3
1,453001,SVC,TOLL,THIABEX INJ. 20 ML VIAL (SVC),THIABEX INJ20ML SVC,BOX,1,1,1,1,Y,3
2,349001,SVC,TOLL,THIABEX INJECTION 10 ML (SVC),THIABEX INJ.10ML SVC,VL,BOX,72,1,1,Y,3
2,APEXEARD,SVC,TOLL,ZAPEX EARDROPS 15 ML (SVC),ZAPEXEARDROPS15ML SV,BOT,BOX,72,28,1,N,3
